,rank,seasons,titlesWon,leaguesWon,divsWon1,divsWon2,divsWon3,cupsWon6,cupsWon5,cupsWon4,cupsWon3,cupsWon2,cupsWon1,cupsWon0,totalCupsWon,cupsEntered,cupWinPercent,promotions,relegations,wins,ties,losses,maxDivision,goals,goalsAgainst,averageGoalsPerGame,averageGoalsAgainstPerGame,cleanSheets,starLevel,agreggateRecord,clubName,clubId,currentDivision,rankingPoints,clubInfo,platform
158,8425,36,24,15,2,4,3,1,0,0,0,0,0,0,0,0,0,9,0,237,29,45,10,929,300,2.99,0.96,0,10,237-29-45,AC Rizzy,16322160,10,8425,"{'name': 'AC Rizzy', 'clubId': 16322160, 'regionId': 4543827, 'teamId': 698, 'customKit': {'stadName': 'San Siro', 'kitId': '5718016', 'isCustomTeam': '0', 'customKitId': '7669', 'customAwayKitId': '7534', 'customKeeperKitId': '5030', 'kitColor1': '15921906', 'kitColor2': '2164288', 'kitColor3': '16687883', 'kitColor4': '15245824', 'kitAColor1': '16696614', 'kitAColor2': '2164288', 'kitAColor3': '1336871', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '-1', 'crestAssetId': '99161014'}}",xbox-series-xs
159,8415,82,34,28,0,3,3,0,0,0,0,0,0,0,0,0,0,13,4,481,104,157,10,1991,1144,2.68,1.54,0,10,481-104-157,THIS B,567258,10,8415,"{'name': 'THIS B', 'clubId': 567258, 'regionId': 5723475, 'teamId': 10, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '163843', 'isCustomTeam': '0', 'customKitId': '7670', 'customAwayKitId': '7540', 'customKeeperKitId': '5020', 'kitColor1': '1841428', 'kitColor2': '8654629', 'kitColor3': '15101200', 'kitColor4': '15921906', 'kitAColor1': '1841428', 'kitAColor2': '396864', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99160502'}}",xbox-series-xs
160,8413,43,18,9,1,5,3,0,0,0,0,0,0,0,0,0,0,11,2,239,55,83,10,953,536,2.53,1.42,0,10,239-55-83,AGG  FC,10931862,10,8413,"{'name': 'AGG  FC', 'clubId': 10931862, 'regionId': 4543827, 'teamId': 1, 'customKit': {'stadName': 'Old Trafford', 'kitId': '16384', 'isCustomTeam': '0', 'customKitId': '7539', 'customAwayKitId': '7622', 'customKeeperKitId': '5032', 'kitColor1': '12762028', 'kitColor2': '14358546', 'kitColor3': '14358546', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99160109'}}",xbox-series-xs
161,8408,53,39,28,4,4,3,0,0,0,0,0,0,0,0,0,0,11,2,354,53,77,10,1301,493,2.69,1.02,0,10,354-53-77,Tatakae,9236473,10,8408,"{'name': 'Tatakae', 'clubId': 9236473, 'regionId': 4281683, 'teamId': 113011, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '925786113', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161023'}}",xbox-series-xs
162,8379,47,34,27,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,313,56,59,10,1240,441,2.90,1.03,0,10,313-56-59,Dregs,11458982,10,8379,"{'name': 'Dregs', 'clubId': 11458982, 'regionId': 5457237, 'teamId': 1871, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '15327232', 'isCustomTeam': '0', 'customKitId': '7673', 'customAwayKitId': '7801', 'customKeeperKitId': '5003', 'kitColor1': '16464712', 'kitColor2': '396864', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '4133724', 'kitAColor3': '592397', 'kitAColor4': '592397', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99120126'}}",xbox-series-xs
163,8364,57,27,16,4,4,3,0,0,0,0,0,0,0,0,0,0,13,4,341,59,116,10,1461,808,2.83,1.57,0,10,341-59-116,FC Pugnator XI,16192820,10,8364,"{'name': 'FC Pugnator XI', 'clubId': 16192820, 'regionId': 5457237, 'teamId': 245, 'customKit': {'stadName': 'Estadio XI', 'kitId': '2007041', 'isCustomTeam': '0', 'customKitId': '7670', 'customAwayKitId': '7670', 'customKeeperKitId': '5010', 'kitColor1': '396864', 'kitColor2': '14358546', 'kitColor3': '16774144', 'kitColor4': '16774144', 'kitAColor1': '16774144', 'kitAColor2': '396864', 'kitAColor3': '14358546', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '16777215', 'crestAssetId': '99160218'}}",xbox-series-xs
164,8354,94,47,35,5,4,3,0,0,0,0,0,0,0,0,0,0,14,5,563,117,158,10,2331,1288,2.78,1.54,0,10,563-117-158,THE FMs,1687603,10,8354,"{'name': 'THE FMs', 'clubId': 1687603, 'regionId': 4344147, 'teamId': 1318, 'customKit': {'stadName': 'Anfield', 'kitId': '10797056', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160406'}}",xbox-series-xs
165,8315,39,17,10,1,4,2,1,0,0,0,0,0,0,0,0,0,11,2,232,38,78,10,856,412,2.46,1.18,0,10,232-38-78,Chungy 1,9061793,10,8315,"{'name': 'Chungy 1', 'clubId': 9061793, 'regionId': 4344147, 'teamId': 21, 'customKit': {'stadName': 'Tottenham Hotspur Stadium', 'kitId': '344064', 'isCustomTeam': '0', 'customKitId': '7520', 'customAwayKitId': '7636', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '10066329', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '1841428', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99130506'}}",xbox-series-xs
166,8304,203,71,58,7,3,3,1,0,0,1,0,0,1,1,2,50,21,12,1181,252,413,10,4839,2657,2.62,1.44,0,10,1181-252-413,RB Avon,30003,10,8304,"{'name': 'RB Avon', 'clubId': 30003, 'regionId': 4344147, 'teamId': 1322, 'customKit': {'stadName': 'Bosh Bowl', 'kitId': '10829825', 'isCustomTeam': '0', 'customKitId': '7600', 'customAwayKitId': '7649', 'customKeeperKitId': '5018', 'kitColor1': '33627', 'kitColor2': '2510903', 'kitColor3': '33627', 'kitColor4': '16774144', 'kitAColor1': '1256053', 'kitAColor2': '8268347', 'kitAColor3': '16774144', 'kitAColor4': '16699904', 'dCustomKit': '0', 'crestColor': '16495884', 'crestAssetId': '99160818'}}",xbox-series-xs
167,8299,195,98,82,9,4,3,0,0,1,0,0,0,0,1,2,50,18,9,1209,191,339,10,5430,2643,3.12,1.52,0,10,1209-191-339,Trash boyzzz,8702033,10,8299,"{'name': 'Trash boyzzz', 'clubId': 8702033, 'regionId': 4543827, 'teamId': 9, 'customKit': {'stadName': 'Old Trafford', 'kitId': '73728', 'isCustomTeam': '0', 'customKitId': '7627', 'customAwayKitId': '7627', 'customKeeperKitId': '5010', 'kitColor1': '592397', 'kitColor2': '7122142', 'kitColor3': '7122142', 'kitColor4': '7122142', 'kitAColor1': '7122142', 'kitAColor2': '592397', 'kitAColor3': '7122142', 'kitAColor4': '7122142', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160118'}}",xbox-series-xs
168,8294,22,22,13,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,158,11,0,10,607,112,3.59,0.66,0,9,158-11-0,Class x,6448408,10,8294,"{'name': 'Class x', 'clubId': 6448408, 'regionId': 5723475, 'teamId': 111473, 'customKit': {'stadName': 'Estadio de las Artes', 'kitId': '1826373633', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160502'}}",xbox-series-xs
169,8240,280,143,128,9,3,3,4,0,1,1,0,0,0,2,4,50,18,9,1775,281,481,10,8085,4195,3.19,1.65,0,10,1775-281-481,Trial 23 FC,141913,10,8240,"{'name': 'Trial 23 FC', 'clubId': 141913, 'regionId': 4543827, 'teamId': 448, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '3670019', 'isCustomTeam': '0', 'customKitId': '7850', 'customAwayKitId': '7852', 'customKeeperKitId': '5021', 'kitColor1': '14655653', 'kitColor2': '1841428', 'kitColor3': '14358546', 'kitColor4': '1841428', 'kitAColor1': '4133724', 'kitAColor2': '15921906', 'kitAColor3': '14358546', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '16777215', 'crestAssetId': '99160205'}}",xbox-series-xs
170,8239,109,71,59,5,4,3,0,0,0,0,0,0,0,0,0,0,12,3,717,121,131,10,2511,934,2.59,0.96,0,10,717-121-131,Apéritif Esport,2345988,10,8239,"{'name': 'Apéritif Esport', 'clubId': 2345988, 'regionId': 5457237, 'teamId': 112809, 'customKit': {'stadName': 'Estadio Presidente Perón', 'kitId': '1848262657', 'isCustomTeam': '0', 'customKitId': '7518', 'customAwayKitId': '7518', 'customKeeperKitId': '5020', 'kitColor1': '4002593', 'kitColor2': '15245824', 'kitColor3': '16687883', 'kitColor4': '16687883', 'kitAColor1': '11194602', 'kitAColor2': '4002593', 'kitAColor3': '4002593', 'kitAColor4': '4920087', 'dCustomKit': '0', 'crestColor': '16777215', 'crestAssetId': '99160205'}}",xbox-series-xs
171,8238,54,36,27,2,4,3,1,0,0,0,0,0,0,0,0,0,9,0,351,60,59,10,1548,648,3.29,1.38,0,10,351-60-59,CAPZ TK,4007198,10,8238,"{'name': 'CAPZ TK', 'clubId': 4007198, 'regionId': 4407629, 'teamId': 243, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '3981312', 'isCustomTeam': '0', 'customKitId': '7539', 'customAwayKitId': '7540', 'customKeeperKitId': '5010', 'kitColor1': '2164288', 'kitColor2': '16774144', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '4133724', 'kitAColor2': '7192366', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160101'}}",xbox-series-xs
172,8217,130,52,43,3,3,3,0,0,0,0,0,0,0,0,0,0,15,6,758,163,257,10,2810,1569,2.39,1.33,0,10,758-163-257,TEAM EKLIPSE,82373,10,8217,"{'name': 'TEAM EKLIPSE', 'clubId': 82373, 'regionId': 5457237, 'teamId': 607, 'customKit': {'stadName': 'Al Ittihad Club', 'kitId': '4972544', 'isCustomTeam': '0', 'customKitId': '7649', 'customAwayKitId': '7658', 'customKeeperKitId': '5020', 'kitColor1': '858211', 'kitColor2': '14358546', 'kitColor3': '858211', 'kitColor4': '15921906', 'kitAColor1': '14358546', 'kitAColor2': '858211', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '1987272', 'crestAssetId': '99020418'}}",xbox-series-xs
173,8193,163,52,39,6,4,3,0,0,0,0,0,0,0,0,0,0,19,10,909,220,339,10,3593,2041,2.45,1.39,0,10,909-220-339,Fanateam,2860178,10,8193,"{'name': 'Fanateam', 'clubId': 2860178, 'regionId': 5457237, 'teamId': 1877, 'customKit': {'stadName': 'Orange Vélodrome', 'kitId': '15376385', 'isCustomTeam': '0', 'customKitId': '7648', 'customAwayKitId': '7647', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '4920087', 'kitColor3': '1713203', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '4920087', 'kitAColor3': '1713203', 'kitAColor4': '1713203', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160119'}}",xbox-series-xs
174,8190,62,29,19,3,4,3,0,0,0,0,0,0,0,0,0,0,12,3,376,56,118,10,1739,977,3.16,1.78,0,10,376-56-118,TheHooligans,9331978,10,8190,"{'name': 'TheHooligans', 'clubId': 9331978, 'regionId': 5457237, 'teamId': 305, 'customKit': {'stadName': 'Waldstadion', 'kitId': '2498561', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160905'}}",xbox-series-xs
175,8177,129,54,43,6,2,3,0,0,0,0,0,0,0,0,2,0,14,5,772,144,246,10,3387,1879,2.91,1.62,0,10,772-144-246,PELIGROSOS,11789512,10,8177,"{'name': 'PELIGROSOS', 'clubId': 11789512, 'regionId': 5723475, 'teamId': 10, 'customKit': {'stadName': 'Oktigann Park', 'kitId': '81920', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160920'}}",xbox-series-xs
176,8172,57,36,25,4,4,3,1,0,0,0,0,0,0,0,0,0,11,2,364,44,83,10,1505,681,3.07,1.39,0,10,364-44-83,Labyrinth,9492793,10,8172,"{'name': 'Labyrinth', 'clubId': 9492793, 'regionId': 4344147, 'teamId': 245, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '2007040', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160508'}}",xbox-series-xs
177,8171,40,26,18,1,4,3,0,0,0,0,0,0,0,0,0,0,9,0,263,31,43,10,1167,521,3.46,1.55,0,10,263-31-43,The Big Sad,7548998,10,8171,"{'name': 'The Big Sad', 'clubId': 7548998, 'regionId': 4281683, 'teamId': 1871, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '15327232', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160715'}}",xbox-series-xs
178,8164,60,25,9,9,4,3,0,0,0,0,0,0,0,0,0,0,18,9,308,80,154,10,1439,1038,2.65,1.92,0,10,308-80-154,Pupuci FC,163008,10,8164,"{'name': 'Pupuci FC', 'clubId': 163008, 'regionId': 4543827, 'teamId': 73, 'customKit': {'stadName': 'Neal', 'kitId': '1196032', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160429'}}",xbox-series-xs
179,8156,91,23,10,7,4,2,0,0,0,0,0,0,0,0,0,0,19,10,456,145,237,10,1946,1378,2.32,1.64,0,10,456-145-237,Shakta dos Lek,1802953,10,8156,"{'name': 'Shakta dos Lek', 'clubId': 1802953, 'regionId': 5456205, 'teamId': 47, 'customKit': {'stadName': 'Banc of California Stadium', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7527', 'customAwayKitId': '7627', 'customKeeperKitId': '5006', 'kitColor1': '15921906', 'kitColor2': '1256053', 'kitColor3': '16774144', 'kitColor4': '14358546', 'kitAColor1': '1256053', 'kitAColor2': '16774144', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160425'}}",xbox-series-xs
180,8138,464,308,291,8,6,3,0,0,0,0,0,0,0,0,0,0,22,15,3121,454,600,10,11830,4565,2.83,1.09,0,10,3121-454-600,Tekkerz XI,2315663,8,8138,"{'name': 'Tekkerz XI', 'clubId': 2315663, 'regionId': 4543827, 'teamId': 13, 'customKit': {'stadName': 'Orange Vélodrome', 'kitId': '212992', 'isCustomTeam': '0', 'customKitId': '7852', 'customAwayKitId': '7632', 'customKeeperKitId': '5011', 'kitColor1': '12525622', 'kitColor2': '15921906', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '1713203', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '16244746', 'crestAssetId': '99160712'}}",xbox-series-xs
181,12788,99,52,42,4,3,3,0,0,0,0,0,0,0,0,0,0,12,3,620,124,159,10,2162,844,2.39,0.93,0,10,620-124-159,Ra VIRDY,7744,10,12788,"{'name': 'Ra VIRDY', 'clubId': 7744, 'regionId': 5128531, 'teamId': 22, 'customKit': {'stadName': 'We are Kaito', 'kitId': '180227', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160907'}}",ps4
182,12570,134,122,113,2,4,3,6,0,0,0,0,0,0,0,0,0,9,0,1010,90,57,10,3349,588,2.89,0.51,0,10,1010-90-57,954passes,6620679,10,12570,"{'name': '954passes', 'clubId': 6620679, 'regionId': 4539733, 'teamId': 112999, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160517'}}",ps4
183,12514,232,194,185,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,1713,170,178,10,7127,2115,3.46,1.03,0,10,1713-170-178,L  O  S  T,7024069,10,12514,"{'name': 'L  O  S  T', 'clubId': 7024069, 'regionId': 5064001, 'teamId': 113996, 'customKit': {'stadName': 'Old Trafford', 'kitId': '933855233', 'isCustomTeam': '0', 'customKitId': '7671', 'customAwayKitId': '7671', 'customKeeperKitId': '5009', 'kitColor1': '12762028', 'kitColor2': '1909296', 'kitColor3': '3554112', 'kitColor4': '1713203', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '592397', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13543260', 'crestAssetId': '99161115'}}",ps4
184,12469,88,64,54,3,4,3,0,0,0,0,0,0,0,0,0,0,10,1,588,120,74,10,1964,476,2.51,0.61,0,10,588-120-74,Umeda Cypher,1504014,10,12469,"{'name': 'Umeda Cypher', 'clubId': 1504014, 'regionId': 5128531, 'teamId': 1362, 'customKit': {'stadName': 'OYJ HOME', 'kitId': '11157504', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160604'}}",ps4
185,12069,64,45,36,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,441,54,68,10,1592,470,2.83,0.83,0,10,441-54-68,Dont Disconnect,161324,10,12069,"{'name': 'Dont Disconnect', 'clubId': 161324, 'regionId': 5128531, 'teamId': 698, 'customKit': {'stadName': 'Anti-Vaxxer', 'kitId': '5718016', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160202'}}",ps4
186,11948,109,91,80,4,4,3,0,0,0,0,0,0,0,0,0,0,11,2,781,72,107,10,3019,879,3.14,0.92,0,10,781-72-107,M T G,5392094,10,11948,"{'name': 'M T G', 'clubId': 5392094, 'regionId': 5064001, 'teamId': 481, 'customKit': {'stadName': 'Eastpoint Arena', 'kitId': '3940353', 'isCustomTeam': '0', 'customKitId': '7622', 'customAwayKitId': '7622', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '14358546', 'kitColor3': '15921906', 'kitColor4': '16464712', 'kitAColor1': '15130831', 'kitAColor2': '592397', 'kitAColor3': '22436', 'kitAColor4': '22436', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160120'}}",ps4
187,11947,71,41,30,4,4,3,0,0,0,0,0,0,0,0,0,0,11,2,451,78,98,10,1568,580,2.50,0.93,0,10,451-78-98,SAWA  HOMARE,7654,10,11947,"{'name': 'SAWA  HOMARE', 'clubId': 7654, 'regionId': 5128531, 'teamId': 481, 'customKit': {'stadName': 'Loftus Road', 'kitId': '7880704', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160626'}}",ps4
188,11911,120,59,49,3,4,3,0,0,0,0,0,0,0,0,0,0,11,2,734,149,188,10,2494,958,2.33,0.89,0,10,734-149-188,TEAMSTRIKER,1399199,10,11911,"{'name': 'TEAMSTRIKER', 'clubId': 1399199, 'regionId': 5128531, 'teamId': 481, 'customKit': {'stadName': 'Johan Cruijff ArenA', 'kitId': '3940352', 'isCustomTeam': '0', 'customKitId': '7801', 'customAwayKitId': '7801', 'customKeeperKitId': '5011', 'kitColor1': '8654629', 'kitColor2': '9838384', 'kitColor3': '16774144', 'kitColor4': '16774144', 'kitAColor1': '1909296', 'kitAColor2': '592397', 'kitAColor3': '15921906', 'kitAColor4': '13979995', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99160515'}}",ps4
189,11911,100,32,22,3,4,3,0,0,0,0,0,0,0,0,0,0,13,4,567,136,191,10,1815,876,2.03,0.98,0,10,567-136-191,Tesuryo,137934,10,11911,"{'name': 'Tesuryo', 'clubId': 137934, 'regionId': 5128531, 'teamId': 1369, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '11214849', 'isCustomTeam': '0', 'customKitId': '7641', 'customAwayKitId': '7641', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160102'}}",ps4
190,11852,70,40,32,2,3,3,0,0,0,0,0,0,0,0,0,0,9,0,461,67,93,10,1745,559,2.81,0.90,0,10,461-67-93,PECORANERA,1726944,10,11852,"{'name': 'PECORANERA', 'clubId': 1726944, 'regionId': 5128531, 'teamId': 44, 'customKit': {'stadName': 'Molton Road', 'kitId': '360448', 'isCustomTeam': '0', 'customKitId': '7851', 'customAwayKitId': '7513', 'customKeeperKitId': '5003', 'kitColor1': '13979995', 'kitColor2': '16687883', 'kitColor3': '3427409', 'kitColor4': '7192366', 'kitAColor1': '2164288', 'kitAColor2': '22436', 'kitAColor3': '14358546', 'kitAColor4': '16045584', 'dCustomKit': '1', 'crestColor': '116423', 'crestAssetId': '99141201'}}",ps4
